mwe_id,language,canonical_form,token_count,mwe_type,modifier,head,comp_class_provisional,comp_score_gold_0_5,annotation_status,meaning_tr,meaning_origin,meaning_source_name,meaning_source_url,meaning_reuse_status,meaning_license_review_status,neutral_sentence,neutral_sentence_review_status,example_1,example_1_target_surface,example_1_origin,example_1_source_name,example_1_source_url,example_1_source_author,example_1_source_license,example_1_license_review_status,example_1_sense_review_status,example_2,example_2_target_surface,example_2_origin,example_2_source_name,example_2_source_url,example_2_source_author,example_2_source_license,example_2_license_review_status,example_2_sense_review_status,example_3,example_3_target_surface,example_3_origin,example_3_source_name,example_3_source_url,example_3_source_author,example_3_source_license,example_3_license_review_status,example_3_sense_review_status,curation_notes,accessed_at
TR-NC-026,TR,göz boyama,2,nominal_multiword_expression,göz,boyama,I,,provisional_curation_requires_human_rating,Gerçeği gizleyip iyi izlenim yaratmaya yönelik aldatma,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=g%C3%B6z%20boyama,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir göz boyama.,two_word_nominal_template,"Aslında ortada sihir mihir yoktur, göz boyamaca vardır.",göz boyamaca,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3626775,vvv123,CC BY 2.0 FR,verified_open_license,manually_reviewed_target_sense,Birkaç ağaç dikmek çevre sorununda yalnızca göz boyamadır.,göz boyamadır,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Raporun parlak grafikleri gerçeği gizleyen bir göz boyama çabasıydı.,göz boyama,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-027,TR,günah keçisi,2,nominal_multiword_expression,günah,keçisi,I,,provisional_curation_requires_human_rating,Başkalarının kusurunun haksız yere yüklendiği kişi veya grup,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=g%C3%BCnah%20ke%C3%A7isi,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir günah keçisi.,two_word_nominal_template,Niçin onların şikâyet ettikleri sadece benim? Onlar sadece beni örnek veriyorlar ve beni bir günah keçisi olarak kullanıyorlar.,günah keçisi,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1105977,duran,CC BY 2.0 FR,verified_open_license,manually_reviewed_target_sense,Yönetim başarısızlığın günah keçisi olarak teknik ekibi seçti.,günah keçisi,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Krizin bütün sorumluluğunu tek kişiye yükleyip günah keçisi aradılar.,günah keçisi,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-028,TR,hava cıva,2,nominal_multiword_expression,hava,cıva,I,,provisional_curation_requires_human_rating,"İçi boş, değersiz veya ciddi olmayan söz ve işler",curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=hava%20c%C4%B1va,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu sözler hava cıva.,manual_turkish_structure_override,Büyük vaatlerin çoğu seçimden sonra hava cıva çıktı.,hava cıva,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Toplantıda sonuç yerine hava cıva konuşuldu.,hava cıva,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Onun anlattıklarının hava cıva olduğunu herkes biliyordu.,hava cıva,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-029,TR,hayal kırıklığı,2,nominal_multiword_expression,hayal,kırıklığı,I,,provisional_curation_requires_human_rating,Beklentinin gerçekleşmemesinden doğan üzüntü,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=hayal%20k%C4%B1r%C4%B1kl%C4%B1%C4%9F%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir hayal kırıklığı.,two_word_nominal_template,Haberi duyunca hayal kırıklığına uğradık.,hayal kırıklığına,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/474454,deyta,CC BY 2.0 FR,verified_open_license,manually_reviewed_target_sense,Takımın erken elenmesi taraftarlar için büyük hayal kırıklığı oldu.,hayal kırıklığı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Beklediği yanıt gelmeyince derin bir hayal kırıklığı yaşadı.,hayal kırıklığı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-030,TR,içler acısı,2,nominal_multiword_expression,içler,acısı,I,,provisional_curation_requires_human_rating,Büyük üzüntü ve acıma uyandıran durum,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=i%C3%A7ler%20ac%C4%B1s%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu durum içler acısı.,manual_turkish_structure_override,Hastanenin içler acısı durumu rapora yansıdı.,içler acısı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Sığınaktaki koşullar gerçekten içler acısıydı.,içler acısıydı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Tarihî yapının içler acısı hâli ziyaretçileri üzdü.,içler acısı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-031,TR,kağıt kaplan,2,nominal_multiword_expression,kağıt,kaplan,I,,provisional_curation_requires_human_rating,Güçlü görünmesine karşın gerçekte etkisiz kişi veya yapı,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=ka%C4%9F%C4%B1t%20kaplan,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir kağıt kaplan.,two_word_nominal_template,Güçlü görünen örgütün aslında kağıt kaplan olduğu ortaya çıktı.,kağıt kaplan,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Rakiplerini korkutan şirket mali açıdan bir kağıt kaplandı.,kağıt kaplandı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Ordunun kağıt kaplan olmadığını göstermek istediler.,kağıt kaplan,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-032,TR,kapalı kutu,2,nominal_multiword_expression,kapalı,kutu,I,,provisional_curation_requires_human_rating,İç işleyişi veya düşünceleri bilinmeyen kişi ya da sistem,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=kapal%C4%B1%20kutu,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir kapalı kutu.,two_word_nominal_template,Yeni müdür çalışanlar için hâlâ kapalı kutu.,kapalı kutu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Sistemin karar mekanizması tam bir kapalı kutu gibi işliyor.,kapalı kutu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Bu şirketin mali yapısı yatırımcılar açısından kapalı kutu.,kapalı kutu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-033,TR,kara kutu,2,nominal_multiword_expression,kara,kutu,I,,provisional_curation_requires_human_rating,İç işleyişi dışarıdan anlaşılamayan sistem veya birim,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=kara%20kutu,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir kara kutu.,two_word_nominal_template,Ali bu işin kara kutusu.,kara kutusu,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/10079186,cinali,CC BY 2.0 FR,verified_open_license,manually_reviewed_target_sense,Algoritmanın kara kutu yapısı kararları açıklamayı zorlaştırıyor.,kara kutu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Araştırmacılar modelin kara kutusunu açmaya çalışıyor.,kara kutusunu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-034,TR,kara koyun,2,nominal_multiword_expression,kara,koyun,I,,provisional_curation_requires_human_rating,"Bir aile ya da toplulukta kötü tanınan, aykırı kişi",curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=kara%20koyun,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir kara koyun.,two_word_nominal_template,Ailenin kara koyunu yıllar sonra kasabaya döndü.,kara koyunu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Takımın kara koyunu ilan edilen oyuncu kendini savundu.,kara koyunu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Her toplulukta birini kara koyun seçmek kolaydır.,kara koyun,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-035,TR,kara delik,2,nominal_multiword_expression,kara,delik,I,,provisional_curation_requires_human_rating,Kaynakları sürekli tükettiği hâlde karşılık üretmeyen alan,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=kara%20delik,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir kara delik.,two_word_nominal_template,Zarar eden proje bütçede bir kara delik yarattı.,kara delik,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Bu kurum kamu kaynaklarını yutan bir kara delik gibi çalışıyor.,kara delik,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Bakım giderleri şirket için mali bir kara delik oluşturdu.,kara delik,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-036,TR,kırmızı çizgi,2,nominal_multiword_expression,kırmızı,çizgi,I,,provisional_curation_requires_human_rating,Aşılmasına veya tartışılmasına izin verilmeyen kesin sınır,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=k%C4%B1rm%C4%B1z%C4%B1%20%C3%A7izgi,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir kırmızı çizgi.,two_word_nominal_template,Basın özgürlüğü bizim için kırmızı çizgidir.,kırmızı çizgidir,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Taraflar müzakerelerde kendi kırmızı çizgilerini açıkladı.,kırmızı çizgilerini,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Çocukların güvenliği konusunda kırmızı çizgisi çok netti.,kırmızı çizgisi,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-037,TR,kör düğüm,2,nominal_multiword_expression,kör,düğüm,I,,provisional_curation_requires_human_rating,Çözümü çok güçleşmiş karmaşık sorun,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=k%C3%B6r%20d%C3%BC%C4%9F%C3%BCm,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir kör düğüm.,two_word_nominal_template,Yıllardır çözülemeyen mülkiyet sorunu kör düğüme dönüştü.,kör düğüme,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Görüşmelerdeki kör düğümü yeni öneri çözdü.,kör düğümü,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Dosya bürokratik bir kör düğüm hâlinde bekliyor.,kör düğüm,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-038,TR,kurtlar sofrası,2,nominal_multiword_expression,kurtlar,sofrası,I,,provisional_curation_requires_human_rating,Acımasız çıkar çatışmalarının yaşandığı rekabet ortamı,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=kurtlar%20sofras%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir kurtlar sofrası.,two_word_nominal_template,Dostlar sofrası mı kurtlar sofrası mı belli değil.,kurtlar sofrası,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/9774345,TR724,CC BY 2.0 FR,verified_open_license,manually_reviewed_target_sense,Genç girişimci kendini bir anda kurtlar sofrasında buldu.,kurtlar sofrasında,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Siyaseti kurtlar sofrasına benzeten aday geri çekildi.,kurtlar sofrasına,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-039,TR,kuzu postu,2,nominal_multiword_expression,kuzu,postu,I,,provisional_curation_requires_human_rating,Zararsız görünmek için kullanılan aldatıcı dış görünüş,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=kuzu%20postu,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir kuzu postu.,two_word_nominal_template,"O, kuzu postuna bürünmüş bir kurt.",kuzu postuna,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5142618,duran,CC BY 2.0 FR,verified_open_license,manually_reviewed_target_sense,"Dolandırıcı, kuzu postuyla güven kazanmaya çalıştı.",kuzu postuyla,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Kuzu postunun altında ne kadar acımasız olduğunu geç fark ettiler.,Kuzu postunun,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
